TEBZ_1,TEBZ_2,TEBZ_3,TEBZ_4,TEBZ_5,TEB_Z_6,ZS,THT_1,THT_2,THT_3,THT_4,THT_5,THT_6,THT_7,THT_8,THT_9,THT_10,THT_11,THT_12,THT_13,THT_14,THT_15,THT_16,THT_17,THT_18,THT_19,THT_20,THT_21,THT_22,THT_23,THT_24,THT_25,THT_26,THT_27,THT_28,THT_29,THT_30,THT_31,THT_32,TEB_1,TEB_2,TEB_3,TEB_4,TEB_5,TEB_6,latitude,longitude
0.50000,2.00000,4.00000,8.62500,22.20598,42.11795,63.09077,297.80876,297.80876,297.76885,300.20164,302.94203,304.63294,306.12313,306.81107,307.05725,307.16772,307.41402,308.46195,309.17126,309.55640,310.16607,312.19201,315.80769,319.70600,323.02663,325.24093,327.08041,328.57377,330.11356,331.94358,333.68037,335.40451,337.48573,341.20260,348.35848,359.32291,371.32855,371.32855,299.71909,299.32241,299.15374,298.91841,298.45202,298.67820,48.82477,2.29155
0.50000,2.00000,4.00000,9.37917,23.71291,43.62206,66.73393,297.78370,297.78370,297.75854,300.32740,302.99828,304.65950,306.13584,306.82723,307.06095,307.16604,307.39018,308.46274,309.21381,309.56028,310.17403,312.20709,315.84205,319.71101,323.03463,325.27678,327.06169,328.57841,330.11579,331.95682,333.68559,335.39642,337.48478,341.19984,348.34846,359.33781,371.33785,371.33785,299.65653,299.22340,299.05896,298.83359,298.39137,298.60809,48.82476,2.30008
0.50000,2.00000,4.00000,9.87250,24.69886,44.60657,67.86545,297.78940,297.78940,297.74276,300.29951,303.00684,304.71149,306.16025,306.86031,307.07534,307.15816,307.36606,308.46259,309.22934,309.57213,310.18664,312.22051,315.85739,319.71751,323.03108,325.30824,327.03740,328.59838,330.11169,331.95928,333.68221,335.39385,337.48587,341.19747,348.32786,359.34439,371.35299,371.35299,299.67885,299.24901,299.08396,298.84398,298.38601,298.60755,48.82475,2.30861
0.50000,2.00000,4.00000,12.62667,30.20554,50.10994,70.21315,297.77346,297.77346,297.73152,300.57035,303.09471,304.74001,306.17397,306.87226,307.08151,307.14609,307.35356,308.46850,309.24251,309.57705,310.18871,312.22804,315.87356,319.73561,323.03889,325.30473,327.03145,328.61656,330.12228,331.95576,333.68147,335.38908,337.48984,341.20684,348.31855,359.34594,371.35771,371.35771,299.73191,299.30384,299.13890,298.83826,298.34699,298.57015,48.82474,2.31714
0.50000,2.00000,4.00000,11.43625,27.82227,47.72180,73.89045,297.65451,297.65451,297.71469,300.85509,303.15771,304.79828,306.19500,306.88506,307.09093,307.14275,307.36254,308.49066,309.23893,309.58222,310.19140,312.25145,315.90139,319.75025,323.03995,325.31703,327.02898,328.62302,330.14156,331.96711,333.68434,335.38539,337.49462,341.21851,348.32103,359.34908,371.35875,371.35875,300.02812,299.54975,299.35037,298.96633,298.19229,298.49180,48.82474,2.32567
0.50000,2.00000,4.00000,8.86833,22.68703,42.58774,71.44137,297.46026,297.46026,297.61061,300.73481,303.16053,304.79443,306.13718,306.88513,307.09731,307.14399,307.34218,308.48555,309.22249,309.58086,310.18637,312.24067,315.89194,319.76042,323.01925,325.31806,327.01892,328.63561,330.14096,331.97336,333.67798,335.37588,337.48122,341.21077,348.27965,359.35690,371.37138,371.37138,298.99194,298.74487,298.63961,298.47685,298.02170,298.25002,48.82473,2.33420
0.50000,2.00000,4.00000,12.76500,30.48925,50.40775,58.21656,297.45079,297.45079,297.44908,300.14859,302.99921,304.65234,306.05044,306.84750,307.09957,307.14895,307.31178,308.46673,309.17748,309.57460,310.17295,312.21122,315.84022,319.73558,322.98890,325.30009,327.01004,328.62000,330.13924,331.95214,333.66026,335.35500,337.46048,341.19074,348.24992,359.32158,371.37745,371.37745,299.73987,299.29741,299.11741,298.74559,298.14069,298.39225,48.82472,2.34273
0.50000,2.00000,4.00000,10.26750,25.49828,45.42483,54.16109,297.37222,297.37222,297.40696,300.06762,302.97392,304.62253,306.01905,306.83970,307.10044,307.15153,307.30512,308.46321,309.14302,309.57095,310.15961,312.18938,315.80882,319.74880,322.95332,325.30156,327.02391,328.60703,330.13618,331.94239,333.65834,335.34827,337.45147,341.19588,348.24699,359.30314,371.37906,371.37906,299.64699,299.20746,299.02499,298.69891,298.10167,298.36106,48.82471,2.35126
0.50000,2.00000,4.00000,10.01250,24.98505,44.90515,58.88739,297.20153,297.20153,297.33365,300.28973,303.14507,304.67619,306.03278,306.84521,307.10664,307.15878,307.32917,308.49962,309.13313,309.57086,310.16362,312.20177,315.81973,319.79298,322.93279,325.33562,327.02986,328.59548,330.15690,331.93800,333.65628,335.34314,337.44900,341.20282,348.25036,359.30408,371.38313,371.38313,299.45804,299.00428,298.81503,298.48400,297.88531,298.14930,48.82469,2.35979
0.50000,2.00000,4.00000,9.76583,24.49212,44.41303,57.04762,296.97121,296.97121,297.31373,300.29148,303.15505,304.67287,306.00194,306.84667,307.10834,307.16076,307.30316,308.49730,309.12222,309.57023,310.16558,312.20503,315.83042,319.79054,322.93165,325.33246,327.02855,328.59454,330.17410,331.93396,333.65203,335.32606,337.42867,341.20038,348.25398,359.29456,371.38388,371.38388,299.08973,298.71268,298.55171,298.26935,297.67277,297.93503,48.82468,2.36832
0.50000,2.00000,4.00000,9.34500,23.65727,43.59180,45.63188,296.62449,296.62449,297.32842,299.86379,302.99563,304.57600,305.93367,306.79665,307.10736,307.15908,307.32687,308.48382,309.09381,309.56476,310.15723,312.18403,315.79105,319.75075,322.92005,325.31294,327.02924,328.58531,330.17869,331.93088,333.63777,335.31422,337.40396,341.16495,348.22409,359.28656,371.38523,371.38523,298.86521,298.43446,298.25777,297.97922,297.43523,297.68459,48.82467,2.37685
0.50000,2.00000,4.00000,7.78583,20.54744,40.49899,35.21412,296.51260,296.51260,297.11314,299.60047,302.84340,304.51511,305.83348,306.74919,307.10149,307.15694,307.34774,308.48981,309.09466,309.56004,310.14169,312.13236,315.71862,319.74645,322.88514,325.27177,327.04569,328.56612,330.17278,331.93050,333.62871,335.30077,337.37694,341.14004,348.20935,359.26560,371.38577,371.38577,298.86616,298.38119,298.18246,297.96369,297.42339,297.67228,48.82466,2.38538
0.50000,2.00000,4.00000,9.98375,24.94345,44.89536,35.11445,296.40758,296.40758,297.11511,299.72405,302.84387,304.53680,305.81866,306.73498,307.10067,307.15993,307.38611,308.50995,309.10757,309.54985,310.13940,312.13545,315.72154,319.75502,322.87717,325.27515,327.05740,328.57297,330.17646,331.93850,333.62456,335.28909,337.36976,341.13488,348.21622,359.25793,371.38635,371.38635,299.15651,298.62419,298.40642,298.03191,297.31890,297.60816,48.82464,2.39391
0.50000,2.00000,4.00000,9.27667,23.52355,43.46397,42.41786,296.26763,296.26763,297.16058,300.01650,303.04294,304.68297,305.86437,306.74570,307.10846,307.16579,307.37972,308.55022,309.11575,309.54432,310.14754,312.16244,315.75017,319.78672,322.88038,325.29839,327.06869,328.57294,330.20000,331.94763,333.61996,335.28306,337.37415,341.14383,348.23254,359.25996,371.38594,371.38594,298.34436,298.01656,297.87550,297.64452,297.10811,297.35588,48.82463,2.40244
0.50000,2.00000,4.00000,7.85750,20.68104,40.61313,48.97852,296.20024,296.20024,297.15757,300.33301,303.18977,304.79275,305.94216,306.77185,307.11191,307.16648,307.34629,308.58145,309.12555,309.53891,310.16067,312.19201,315.79251,319.80555,322.89106,325.32543,327.06642,328.57176,330.21720,331.95222,333.62067,335.27832,337.37776,341.14662,348.25554,359.25831,371.38326,371.38326,297.75036,297.60590,297.53292,297.43073,296.97723,297.21054,48.82462,2.41097
0.50000,2.00000,4.00000,7.09250,19.14861,39.07582,53.03901,296.17762,296.17762,297.35188,300.42931,303.27575,304.84975,305.97794,306.78501,307.11728,307.16763,307.34141,308.56139,309.13979,309.53664,310.17841,312.21453,315.81333,319.81269,322.91677,325.33510,327.06468,328.58062,330.22312,331.95286,333.61980,335.27418,337.37969,341.13677,348.26878,359.25907,371.38231,371.38231,297.72501,297.59434,297.52092,297.43406,296.91493,297.17451,48.82460,2.41950
0.50000,2.00000,4.00000,6.97667,18.91463,38.83723,56.54706,296.16379,296.16379,297.46694,300.51858,303.34895,304.92679,306.02468,306.80934,307.12183,307.17029,307.34955,308.53488,309.14341,309.53172,310.17947,312.21423,315.82619,319.83785,322.92114,325.33629,327.06697,328.59038,330.22940,331.95704,333.61896,335.27790,337.37819,341.13041,348.27423,359.26935,371.38950,371.38950,297.38255,297.33209,297.29658,297.25175,296.86674,297.08395,48.82458,2.42802
999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,47.13588,296.17010,296.17010,297.37585,300.49616,303.35118,304.93311,306.02975,306.81134,307.12513,307.17081,307.35770,308.50837,309.14702,309.52681,310.18052,312.21393,315.83904,319.86301,322.92551,325.33748,327.06926,328.60015,330.22572,331.95396,333.62123,335.28225,337.37302,341.11620,348.26218,359.27897,371.39349,371.39349,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,48.82457,2.43655
999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,100.84060,297.84742,297.84742,298.41460,300.81696,303.31527,305.22280,306.54038,306.95750,307.12502,307.20290,307.58859,308.58540,309.21002,309.57269,310.20746,312.28432,315.89057,319.64731,323.04440,325.24254,327.14788,328.64186,330.17066,331.90080,333.75167,335.49781,337.57804,341.27513,348.48544,359.36761,371.28057,371.28057,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,48.81918,2.22332
0.50000,2.00000,4.00000,7.16556,19.25007,39.08798,84.32110,297.79237,297.79237,298.09752,300.13188,302.83512,304.93740,306.40171,306.92081,307.11275,307.20228,307.58748,308.60157,309.20370,309.56956,310.19897,312.27703,315.87879,319.62583,323.04421,325.24454,327.14455,328.63548,330.14185,331.88885,333.73045,335.47592,337.54959,341.23136,348.43374,359.34457,371.28222,371.28222,299.14199,298.83883,298.72399,298.61810,298.23039,298.43749,48.81918,2.23185
0.50000,2.00000,4.00000,7.22333,19.39187,39.28226,60.85568,297.73733,297.73733,297.78043,299.44681,302.35497,304.65200,306.26304,306.88413,307.10048,307.20166,307.49969,308.55239,309.18868,309.56703,310.18005,312.22899,315.78154,319.53708,323.05186,325.21707,327.14053,328.60922,330.11304,331.87689,333.70924,335.45403,337.52114,341.18758,348.38205,359.32153,371.28387,371.28387,299.29806,299.01211,298.90268,298.79556,298.40299,298.61300,48.81918,2.24037
0.50000,2.00000,4.00000,8.33667,21.63323,41.55303,48.61188,297.67673,297.67673,297.76492,299.34301,302.17790,304.48957,306.17935,306.86034,307.09028,307.16634,307.49377,308.50150,309.19041,309.56291,310.16217,312.17293,315.68379,319.55039,323.00520,325.20318,327.14881,328.59020,330.09718,331.87274,333.69126,335.45079,337.51487,341.17955,348.34991,359.30444,371.29698,371.29698,299.51892,299.20290,299.07223,298.90062,298.46097,298.68421,48.81918,2.24890
0.50000,2.00000,4.00000,8.61083,22.16949,42.06513,60.94762,297.75321,297.75321,297.78111,299.79841,302.75631,304.71174,306.20796,306.85621,307.08590,307.15841,307.52949,308.49125,309.18268,309.56465,310.16948,312.18529,315.71803,319.64983,322.95413,325.24766,327.17199,328.59663,330.10969,331.89600,333.67800,335.45113,337.51298,341.22548,348.37156,359.31790,371.30981,371.30981,299.50107,299.15730,299.02645,298.84859,298.41772,298.63598,48.81917,2.25743
0.50000,2.00000,4.00000,6.69500,18.33304,38.21913,72.74233,297.71259,297.71259,297.81031,300.48539,302.96698,304.79168,306.26659,306.87612,307.08703,307.16593,307.53595,308.49638,309.16852,309.56289,310.18602,312.22291,315.78698,319.70516,322.99910,325.27418,327.15199,328.61122,330.11302,331.91999,333.68215,335.44043,337.51832,341.23943,348.39127,359.33731,371.31876,371.31876,299.15178,298.89919,298.78203,298.67767,298.26219,298.47985,48.81917,2.26596
0.50000,2.00000,4.00000,6.52167,17.99141,37.88757,70.70344,297.70086,297.70086,297.86062,300.46111,302.97190,304.75301,306.20366,306.85080,307.07889,307.17027,307.51692,308.47959,309.14745,309.55651,310.18319,312.22019,315.82798,319.68322,323.03885,325.25920,327.11127,328.60626,330.10974,331.92641,333.68244,335.42506,337.49882,341.22435,348.37766,359.34145,371.32897,371.32897,299.03917,298.83364,298.73515,298.65377,298.26986,298.47526,48.81916,2.27449
0.50000,2.00000,4.00000,7.51111,19.97593,39.88335,65.05963,297.71402,297.71402,297.78538,300.36393,302.89222,304.68656,306.17118,306.84226,307.07664,307.16830,307.48146,308.46119,309.15179,309.55241,310.17317,312.20567,315.81126,319.67175,323.03609,325.26228,327.10614,328.59782,330.11005,331.92697,333.67628,335.41049,337.48613,341.21581,348.36637,359.33511,371.33159,371.33159,299.35833,299.05251,298.92015,298.77426,298.33733,298.55926,48.81916,2.28302
0.50000,2.00000,4.00000,7.11000,19.17229,39.07687,68.98303,297.72572,297.72572,297.80068,300.51616,302.95859,304.70520,306.17589,306.84820,307.07867,307.17358,307.44684,308.47681,309.14891,309.55306,310.17372,312.21171,315.82229,319.70360,323.03578,325.29340,327.10111,328.58709,330.11015,331.93856,333.67537,335.40696,337.48521,341.22151,348.37079,359.34557,371.33339,371.33339,299.52253,299.12548,298.94836,298.77508,298.31066,298.53798,48.81915,2.29154
0.50000,2.00000,4.00000,6.50000,10.00000,37.72837,69.12798,297.71240,297.71240,297.76601,300.49176,302.94801,304.68418,306.15880,306.84773,307.07637,307.17171,307.40758,308.47065,309.15280,309.55261,310.17627,312.22436,315.84071,319.70778,323.02808,325.31450,327.07559,328.59196,330.11007,331.94633,333.67878,335.39697,337.48007,341.21422,348.34929,359.35658,371.34640,371.34640,299.47607,299.11740,298.92379,298.77110,298.29612,298.62595,48.81914,2.30007
0.50000,2.00000,4.00000,7.50750,19.96673,39.87020,70.77478,297.72515,297.72515,297.73023,300.47679,303.04151,304.80469,306.20370,306.87354,307.07772,307.16177,307.38038,308.46780,309.17981,309.55486,310.18386,312.23030,315.86109,319.72086,323.02693,325.33486,327.05090,328.61120,330.10700,331.95086,333.67653,335.39486,337.47987,341.20997,348.33383,359.36443,371.35850,371.35850,299.58854,299.20903,299.01535,298.79355,298.29284,298.53333,48.81914,2.30860
0.50000,2.00000,4.00000,8.46222,21.87432,41.77407,73.47781,297.66111,297.66111,297.64694,300.72445,303.16842,304.88009,306.22137,306.88770,307.08849,307.15268,307.36877,308.49068,309.23395,309.56127,310.19491,312.24280,315.88653,319.73224,323.03855,325.33572,327.04306,328.61991,330.11475,331.95092,333.67658,335.39322,337.48744,341.21283,348.32901,359.36650,371.36432,371.36432,299.47942,299.09008,298.91957,298.68804,298.20244,298.43492,48.81913,2.31713
0.50000,2.00000,4.00000,10.44500,25.83765,45.73295,77.00544,297.60132,297.60132,297.63152,300.99914,303.23700,304.93807,306.22326,306.89568,307.09261,307.15296,307.37032,308.50896,309.24635,309.57695,310.19391,312.25194,315.89463,319.76180,323.03183,325.35067,327.03821,328.62400,330.13014,331.96144,333.68224,335.38548,337.48855,341.22126,348.33108,359.36135,371.37060,371.37060,299.69350,299.22727,299.04483,298.72768,298.10837,298.37026,48.81912,2.32566
0.50000,2.00000,4.00000,9.40500,23.75737,43.65212,76.83839,297.43883,297.43883,297.67931,301.05266,303.28993,304.94477,306.15996,306.89654,307.10049,307.15783,307.36019,308.50196,309.24188,309.57997,310.19029,312.26509,315.90435,319.77589,323.01582,325.35379,327.02493,328.63710,330.13439,331.96814,333.67750,335.37241,337.47501,341.22150,348.32258,359.35535,371.37636,371.37636,298.96562,298.68026,298.56141,298.39629,297.94707,298.16998,48.81911,2.33419
0.50000,2.00000,4.00000,10.79833,26.55122,46.46031,64.48087,297.43139,297.43139,297.56293,300.46984,303.08054,304.74788,306.07265,306.84870,307.10300,307.16390,307.34552,308.47351,309.22767,309.57728,310.17201,312.24159,315.86244,319.74145,322.99028,325.33593,327.02285,328.62580,330.13402,331.95114,333.65723,335.35606,337.46282,341.19658,348.27598,359.34000,371.38029,371.38029,299.35817,298.97391,298.82040,298.56159,298.05981,298.29194,48.81910,2.34272
0.50000,2.00000,4.00000,9.69889,24.36108,44.28769,53.85611,297.31992,297.31992,297.40685,300.05338,302.96464,304.67824,306.00504,306.82806,307.10208,307.16777,307.32517,308.45940,309.16994,309.57015,310.15732,312.19797,315.79002,319.74151,322.94520,325.32634,327.02961,328.61388,330.13379,331.93670,333.65324,335.34558,337.44573,341.18947,348.25711,359.31317,371.38145,371.38145,299.28723,298.88300,298.72208,298.50594,298.05160,298.27370,48.81909,2.35124
0.50000,2.00000,4.00000,10.75750,26.47463,46.39389,59.17581,297.18349,297.18349,297.41146,300.36765,303.14548,304.73754,306.02370,306.83052,307.10781,307.17041,307.34141,308.49838,309.14149,309.57151,310.16004,312.20425,315.81099,319.79077,322.92328,325.34951,327.04395,328.60567,330.14936,331.93001,333.65308,335.33923,337.43548,341.20240,348.27343,359.31112,371.38290,371.38290,299.52224,299.01792,298.81417,298.44718,297.86371,298.11562,48.81908,2.35977
0.50000,2.00000,4.00000,8.41278,21.78481,41.70330,59.62517,296.84542,296.84542,297.46488,300.46689,303.18561,304.75003,306.03262,306.83614,307.11062,307.17160,307.33057,308.48618,309.12760,309.57129,310.16812,312.22519,315.84247,319.79457,322.92687,325.34653,327.04342,328.59942,330.16378,331.92791,333.64980,335.32495,337.42355,341.19149,348.27091,359.30925,371.38201,371.38201,298.81112,298.41808,298.25619,298.03549,297.52037,297.76500,48.81907,2.36830
0.50000,2.00000,4.00000,7.29833,19.56005,39.48680,50.80538,296.63532,296.63532,297.46069,300.01557,303.05301,304.68780,305.99992,306.81148,307.11070,307.17224,307.33396,308.47772,309.09630,309.56858,310.16388,312.20609,315.79634,319.76544,322.91470,325.32934,327.04278,328.58400,330.16976,331.92551,333.64325,335.31459,337.40266,341.17206,348.24278,359.30587,371.38475,371.38475,298.55767,298.22228,298.06782,297.90082,297.39570,297.63865,48.81906,2.37683
0.50000,2.00000,4.00000,7.40500,19.78408,39.73225,36.61727,296.50401,296.50401,297.08390,299.57955,302.82484,304.56742,305.90452,306.75732,307.10326,307.16872,307.33529,308.48250,309.08602,309.56745,310.14491,312.14009,315.70485,319.75059,322.89025,325.28531,327.04849,328.56749,330.16664,331.92302,333.62783,335.29990,337.37053,341.13834,348.22757,359.27682,371.38726,371.38726,298.57563,298.22889,298.07398,297.90329,297.40138,297.64247,48.81904,2.38536
0.50000,2.00000,4.00000,8.49250,21.96202,41.91607,33.88626,296.40287,296.40287,297.06908,299.57639,302.80540,304.55156,305.88604,306.74494,307.10187,307.16822,307.37025,308.49931,309.09118,309.56341,310.14138,312.12971,315.70412,319.75441,322.87485,325.27905,327.05477,328.57554,330.17146,331.93407,333.62378,335.28544,337.35430,341.12890,348.22983,359.26448,371.38769,371.38769,298.70635,298.33097,298.15142,297.89357,297.32638,297.58425,48.81903,2.39389
0.50000,2.00000,4.00000,9.81722,24.61022,44.56176,35.20595,296.27769,296.27769,297.12045,299.67294,302.87481,304.60079,305.88846,306.74546,307.10829,307.16986,307.36841,308.52866,309.09366,309.55915,310.13303,312.13248,315.70928,319.77036,322.87027,325.29604,327.06053,328.57159,330.18729,331.93905,333.61558,335.27599,337.35114,341.12150,348.22967,359.26175,371.38778,371.38778,298.60822,298.20744,298.03807,297.75761,297.18768,297.44261,48.81902,2.40241
0.50000,2.00000,4.00000,8.82583,22.62405,42.56883,39.29137,296.24403,296.24403,297.15450,299.92715,303.03333,304.67056,305.94757,306.75203,307.11178,307.16962,307.35959,308.55950,309.10496,309.55089,310.13730,312.15465,315.74275,319.77913,322.87356,325.32262,327.06560,328.56983,330.20037,331.94152,333.61437,335.26851,337.35056,341.11989,348.24803,359.25789,371.38533,371.38533,298.34058,297.99233,297.84281,297.63952,297.11415,297.36203,48.81900,2.41094
0.50000,2.00000,4.00000,8.32222,21.61364,41.55205,43.89132,296.21647,296.21647,297.28134,300.10561,303.12617,304.73437,305.97464,306.76975,307.11683,307.17260,307.35664,308.54747,309.12823,309.54189,310.14522,312.18998,315.76696,319.78736,322.89046,325.34051,327.06728,328.58202,330.20564,331.94027,333.61288,335.26366,337.35220,341.11773,348.25641,359.26038,371.38469,371.38469,298.20060,297.89156,297.75712,297.57095,297.04205,297.29294,48.81899,2.41947
0.50000,2.00000,4.00000,7.21833,19.40420,39.33926,46.43438,296.17965,296.17965,297.35974,300.22194,303.18189,304.76184,306.00709,306.78863,307.12011,307.17566,307.35279,308.51994,309.12855,309.53452,310.15053,312.19321,315.77327,319.80551,322.90085,325.34468,327.07076,328.59132,330.21096,331.94193,333.61039,335.26389,337.35492,341.10049,348.26051,359.26743,371.39490,371.39490,297.62166,297.51347,297.45562,297.38679,296.98022,297.20045,48.81897,2.42800
999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,44.38081,296.18395,296.18395,297.26440,300.25670,303.20164,304.79309,306.02020,306.79434,307.12360,307.17763,307.36023,308.49242,309.12887,309.52716,310.15585,312.19644,315.77958,319.82365,322.91125,325.34885,327.07425,328.60063,330.20832,331.93983,333.61258,335.27120,337.35354,341.08952,348.25111,359.27925,371.39873,371.39873,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,48.81895,2.43653
999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,111.54067,298.23507,298.23507,299.75872,301.96446,303.78203,305.62061,306.62790,307.01486,307.16035,307.26932,307.67871,308.68770,309.23527,309.60097,310.26769,312.38935,316.02082,319.74881,323.13729,325.29321,327.18775,328.67545,330.21283,331.93361,333.76823,335.50994,337.60589,341.33797,348.54596,359.43174,371.29710,371.29710,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,48.81357,2.22331
0.50000,2.00000,4.00000,6.80333,18.51197,38.32258,122.11672,298.02041,298.02041,298.78059,301.32950,303.38215,305.33484,306.53062,306.97644,307.14205,307.25863,307.69161,308.72508,309.23353,309.60377,310.26965,312.39873,316.03046,319.74672,323.15239,325.30329,327.19299,328.67472,330.17695,331.91623,333.74652,335.49137,337.58140,341.30218,348.48871,359.39988,371.30037,371.30037,298.82301,298.61470,298.53252,298.45888,298.08866,298.29399,48.81357,2.23184
0.50000,2.00000,4.00000,6.50000,10.00000,37.75857,91.83084,297.80575,297.80575,297.80246,300.69455,302.98226,305.04907,306.43334,306.93802,307.12375,307.24794,307.58403,308.66738,309.21242,309.59516,310.23904,312.32416,315.89194,319.64300,323.11622,325.25623,327.16806,328.64512,330.14108,331.89885,333.72481,335.47280,337.55691,341.26640,348.43146,359.36803,371.30365,371.30365,299.08288,298.79144,298.67155,298.57832,298.16925,298.48095,48.81356,2.24037
0.50000,2.00000,4.00000,6.50000,10.00000,36.96095,81.34351,297.75666,297.75666,297.78900,300.74638,302.89103,304.90962,306.36745,306.91085,307.11125,307.22095,307.53310,308.64927,309.21683,309.59762,310.21862,312.24658,315.77363,319.67468,323.09454,325.25837,327.17580,328.63163,330.13180,331.90464,333.71468,335.46751,337.55575,341.26545,348.41559,359.35254,371.31263,371.31263,298.93575,298.74937,298.66312,298.59065,298.22261,298.51705,48.81356,2.24890
0.50000,2.00000,4.00000,6.50000,10.00000,36.93535,89.39077,297.78136,297.78136,297.91537,301.24099,303.17885,304.98237,306.39196,306.90560,307.10838,307.19635,307.54580,308.63708,309.23060,309.60653,310.22210,312.26133,315.80410,319.75753,323.07035,325.27435,327.18821,328.63077,330.13550,331.92018,333.69389,335.45800,337.53552,341.27555,348.42742,359.36867,371.31599,371.31599,299.12313,298.84685,298.70677,298.58797,298.16844,298.48257,48.81356,2.25742
0.50000,2.00000,4.00000,6.75167,18.43990,38.31302,89.72917,297.68200,297.68200,298.02013,301.24027,303.21690,304.98960,306.39567,306.90438,307.10982,307.19141,307.52419,308.60761,309.22507,309.60470,310.22003,312.26165,315.86519,319.74831,323.07025,325.30075,327.16258,328.63042,330.12675,331.92705,333.68898,335.44820,337.52534,341.27594,348.42132,359.37294,371.32741,371.32741,298.89251,298.66166,298.56151,298.47081,298.06549,298.28055,48.81355,2.26595
0.50000,2.00000,4.00000,6.50000,10.00000,37.58128,81.64983,297.64314,297.64314,297.89809,301.00775,303.11465,304.82698,306.30145,306.87649,307.10056,307.18752,307.50096,308.53609,309.19715,309.59578,310.21100,312.25341,315.85854,319.71406,323.07587,325.30516,327.13632,328.62431,330.12239,331.93113,333.68381,335.42987,337.50430,341.25366,348.40469,359.36809,371.33248,371.33248,299.10379,298.79831,298.65777,298.54527,298.10529,298.42986,48.81355,2.27448
0.50000,2.00000,4.00000,6.50000,10.00000,37.57583,78.26328,297.61676,297.61676,297.86318,300.92815,303.02649,304.77486,306.27323,306.86881,307.09838,307.18389,307.47682,308.52534,309.18311,309.58843,310.20961,312.24497,315.83746,319.71422,323.06654,325.30820,327.13052,328.61780,330.11393,331.92886,333.67612,335.41605,337.49045,341.24508,348.39560,359.36578,371.33756,371.33756,299.11850,298.80257,298.66194,298.55155,298.11187,298.43894,48.81354,2.28301
0.50000,2.00000,4.00000,6.50000,10.00000,37.22376,79.83249,297.60551,297.60551,297.88562,300.90506,303.06138,304.83246,306.29295,306.88119,307.10254,307.18646,307.45463,308.51141,309.16849,309.57843,310.20699,312.25205,315.85151,319.72881,323.05845,325.32572,327.12241,328.61222,330.11382,331.93808,333.67470,335.41194,337.48943,341.24834,348.39632,359.37242,371.34182,371.34182,298.99942,298.73152,298.60555,298.50259,298.08535,298.40157,48.81354,2.29153
0.50000,2.00000,4.00000,7.58417,20.11523,40.00903,77.02679,297.63253,297.63253,297.78632,300.68121,303.04387,304.85713,306.29371,306.88516,307.10246,307.18242,307.41671,308.49175,309.16554,309.57069,310.19967,312.25221,315.85239,319.73256,323.04524,325.34526,327.08970,328.61271,330.10923,331.94391,333.67710,335.39989,337.47812,341.23182,348.36679,359.38214,371.35291,371.35291,299.31325,298.94108,298.78091,298.60274,298.13943,298.36725,48.81353,2.30006
0.50000,2.00000,4.00000,7.85500,20.65797,40.55390,76.31025,297.61238,297.61238,297.65601,300.63896,303.11598,304.94494,306.29500,306.89091,307.10147,307.16928,307.39441,308.49204,309.17079,309.56478,310.19739,312.25584,315.86457,319.73940,323.03471,325.36066,327.05783,328.61720,330.10534,331.94558,333.67220,335.39767,337.47516,341.22197,348.34681,359.38441,371.36528,371.36528,299.17823,298.86475,298.73230,298.57367,298.12620,298.35076,48.81352,2.30859
0.50000,2.00000,4.00000,7.23167,19.41026,39.30410,77.94578,297.53824,297.53824,297.62464,300.93129,303.21993,304.98897,306.29666,306.89058,307.09715,307.16088,307.39181,308.53174,309.20493,309.56603,310.20339,312.26842,315.88117,319.74913,323.03486,325.36329,327.04736,328.62818,330.11347,331.94732,333.67245,335.39750,337.48031,341.22698,348.34394,359.38376,371.36932,371.36932,299.22617,298.89944,298.72295,298.52877,298.03582,298.27606,48.81351,2.31712
0.50000,2.00000,4.00000,9.11500,23.17582,43.06745,79.85133,297.45398,297.45398,297.70426,301.19476,303.28271,305.02820,306.24787,306.86824,307.09781,307.16220,307.39272,308.55017,309.24271,309.57346,310.20216,312.26618,315.88833,319.77610,323.02816,325.37811,327.04249,328.62755,330.12310,331.95414,333.67860,335.38827,337.47268,341.22881,348.34908,359.37859,371.37712,371.37712,299.18708,298.82742,298.67491,298.43747,297.93224,298.16958,48.81350,2.32565
0.50000,2.00000,4.00000,6.99500,18.93793,38.83380,74.97708,297.32815,297.32815,297.72960,300.99988,303.10108,304.91473,306.18075,306.84220,307.09807,307.16513,307.38466,308.52616,309.23902,309.57274,310.19264,312.25924,315.88126,319.77530,323.00882,325.37880,327.02663,328.62947,330.12219,331.95711,333.67060,335.36945,337.46031,341.20544,348.32058,359.36934,371.37956,371.37956,298.94332,298.61361,298.46843,298.32797,297.85363,298.08640,48.81350,2.33417
