latitude,longitude,X,Y
48.891990000000000,2.415510000000000,657143.302,6865934.159
48.891979999999997,2.424050000000000,657769.463,6865928.446
48.886569999999999,2.227620000000000,643361.090,6865449.860
48.886560000000003,2.236160000000000,643987.301,6865442.657
48.886560000000003,2.244700000000000,644613.523,6865436.633
48.886560000000003,2.253240000000000,645239.746,6865430.676
48.886550000000000,2.261780000000000,645865.960,6865423.676
48.886550000000000,2.270310000000000,646491.451,6865417.862
48.886539999999997,2.278850000000000,647117.666,6865410.997
48.886539999999997,2.287390000000000,647743.892,6865405.311
48.886530000000000,2.295930000000000,648370.108,6865398.581
48.886519999999997,2.304470000000000,648996.326,6865391.919
48.886519999999997,2.313010000000000,649622.554,6865386.437
48.886510000000001,2.321550000000000,650248.773,6865379.910
48.886499999999998,2.330090000000000,650874.992,6865373.452
48.886490000000002,2.338630000000000,651501.213,6865367.061
48.886479999999999,2.347170000000000,652127.435,6865360.737
48.886470000000003,2.355710000000000,652753.657,6865354.482
48.886460000000000,2.364250000000000,653379.880,6865348.294
48.886450000000004,2.372790000000000,654006.104,6865342.174
48.886429999999997,2.381330000000000,654632.319,6865335.009
48.886420000000001,2.389870000000000,655258.545,6865329.024
48.886409999999998,2.398410000000000,655884.771,6865323.107
48.886389999999999,2.406950000000000,656510.990,6865316.146
48.886380000000003,2.415490000000000,657137.218,6865310.365
48.886360000000003,2.424030000000000,657763.438,6865303.539
48.880949999999999,2.227610000000000,643354.244,6864824.966
48.880949999999999,2.236150000000000,643980.533,6864818.874
48.880949999999999,2.244690000000000,644606.823,6864812.849
48.880940000000002,2.253230000000000,645233.103,6864805.780
48.880940000000002,2.261770000000000,645859.394,6864799.891
48.880929999999999,2.270310000000000,646485.676,6864792.957
48.880929999999999,2.278850000000000,647111.969,6864787.203
48.880920000000003,2.287380000000000,647737.519,6864780.412
48.880920000000003,2.295920000000000,648363.813,6864774.793
48.880910000000000,2.304460000000000,648990.098,6864768.131
48.880899999999997,2.313000000000000,649616.383,6864761.536
48.880890000000001,2.321540000000000,650242.670,6864755.009
48.880879999999998,2.330080000000000,650868.957,6864748.549
48.880870000000002,2.338620000000000,651495.246,6864742.157
48.880859999999998,2.347150000000000,652120.801,6864735.839
48.880850000000002,2.355690000000000,652747.091,6864729.583
48.880839999999999,2.364230000000000,653373.382,6864723.395
48.880830000000003,2.372770000000000,653999.673,6864717.274
48.880820000000000,2.381310000000000,654625.965,6864711.221
48.880800000000001,2.389850000000000,655252.249,6864704.123
48.880789999999998,2.398390000000000,655878.543,6864698.206
48.880780000000001,2.406920000000000,656504.104,6864692.361
48.880760000000002,2.415460000000000,657130.392,6864685.467
48.880749999999999,2.424000000000000,657756.688,6864679.752
48.875340000000001,2.227610000000000,643348.142,6864201.180
48.875329999999998,2.236150000000000,643974.488,6864193.975
48.875329999999998,2.244690000000000,644600.845,6864187.949
48.875329999999998,2.253220000000000,645226.470,6864181.999
48.875320000000002,2.261760000000000,645852.818,6864174.997
48.875320000000002,2.270300000000000,646479.178,6864169.174
48.875309999999999,2.278840000000000,647105.528,6864162.308
48.875309999999999,2.287370000000000,647731.155,6864156.628
48.875300000000003,2.295910000000000,648357.507,6864149.897
48.875290000000000,2.304450000000000,648983.860,6864143.233
48.875290000000000,2.312990000000000,649610.223,6864137.750
48.875279999999997,2.321530000000000,650236.577,6864131.222
48.875270000000000,2.330060000000000,650862.198,6864124.768
48.875259999999997,2.338600000000000,651488.554,6864118.375
48.875250000000001,2.347140000000000,652114.910,6864112.051
48.875239999999998,2.355680000000000,652741.267,6864105.794
48.875230000000002,2.364210000000000,653366.892,6864099.610
48.875219999999999,2.372750000000000,653993.251,6864093.489
48.875200000000000,2.381290000000000,654619.602,6864086.323
48.875190000000003,2.389830000000000,655245.962,6864080.337
48.875180000000000,2.398360000000000,655871.590,6864074.424
48.875160000000001,2.406900000000000,656497.944,6864067.462
48.875149999999998,2.415440000000000,657124.307,6864061.679
48.875129999999999,2.423980000000000,657750.662,6864054.852
48.869720000000001,2.227610000000000,643342.029,6863576.285
48.869720000000001,2.236140000000000,643967.720,6863570.198
48.869720000000001,2.244680000000000,644594.145,6863564.172
48.869709999999998,2.253220000000000,645220.560,6863557.102
48.869709999999998,2.261760000000000,645846.986,6863551.211
48.869700000000002,2.270290000000000,646472.670,6863544.283
48.869700000000002,2.278830000000000,647099.097,6863538.528
48.869689999999999,2.287370000000000,647725.516,6863531.728
48.869689999999999,2.295900000000000,648351.211,6863526.115
48.869680000000002,2.304440000000000,648977.631,6863519.451
48.869669999999999,2.312980000000000,649604.052,6863512.855
48.869660000000003,2.321510000000000,650229.740,6863506.332
48.869650000000000,2.330050000000000,650856.163,6863499.872
48.869639999999997,2.338590000000000,651482.586,6863493.479
48.869630000000001,2.347120000000000,652108.276,6863487.159
48.869619999999998,2.355660000000000,652734.701,6863480.902
48.869610000000002,2.364200000000000,653361.127,6863474.712
48.869599999999998,2.372730000000000,653986.820,6863468.595
48.869590000000002,2.381270000000000,654613.247,6863462.541
48.869570000000003,2.389810000000000,655239.666,6863455.442
48.869560000000000,2.398340000000000,655865.362,6863449.529
48.869549999999997,2.406880000000000,656491.791,6863443.677
48.869529999999997,2.415420000000000,657118.213,6863436.782
48.869520000000001,2.423950000000000,657743.911,6863431.071
48.864109999999997,2.227600000000000,643335.193,6862952.512
48.864100000000001,2.236140000000000,643961.675,6862945.305
48.864100000000001,2.244680000000000,644588.167,6862939.279
48.864100000000001,2.253210000000000,645213.927,6862933.327
48.864089999999997,2.261750000000000,645840.410,6862926.323
48.864089999999997,2.270280000000000,646466.171,6862920.506
48.864080000000001,2.278820000000000,647092.656,6862913.639
48.864080000000001,2.287360000000000,647719.152,6862907.950
48.864069999999998,2.295890000000000,648344.905,6862901.225
48.864060000000002,2.304430000000000,648971.393,6862894.560
48.864060000000002,2.312960000000000,649597.157,6862889.081
48.864049999999999,2.321500000000000,650223.646,6862882.552
48.864040000000003,2.330040000000000,650850.136,6862876.091
48.864030000000000,2.338570000000000,651475.893,6862869.703
48.864019999999996,2.347110000000000,652102.385,6862863.377
48.864010000000000,2.355640000000000,652728.144,6862857.125
48.863999999999997,2.364180000000000,653354.637,6862850.934
48.863979999999998,2.372710000000000,653980.388,6862843.705
48.863970000000002,2.381250000000000,654606.883,6862837.650
48.863959999999999,2.389790000000000,655233.379,6862831.662
48.863950000000003,2.398320000000000,655859.141,6862825.748
48.863930000000003,2.406860000000000,656485.630,6862818.784
48.863920000000000,2.415390000000000,657111.394,6862813.006
48.863900000000001,2.423930000000000,657737.885,6862806.177
48.858490000000003,2.227600000000000,643329.081,6862327.623
48.858490000000003,2.236140000000000,643955.640,6862321.528
48.858480000000000,2.244670000000000,644581.456,6862314.396
48.858480000000000,2.253210000000000,645208.017,6862308.436
48.858480000000000,2.261740000000000,645833.844,6862302.551
48.858469999999997,2.270280000000000,646460.396,6862295.614
48.858469999999997,2.278810000000000,647086.225,6862289.865
48.858460000000001,2.287350000000000,647712.779,6862283.064
48.858460000000001,2.295880000000000,648338.609,6862277.449
48.858449999999998,2.304420000000000,648965.164,6862270.784
48.858440000000002,2.312950000000000,649590.986,6862264.193
48.858429999999998,2.321490000000000,650217.543,6862257.663
48.858420000000002,2.330020000000000,650843.367,6862251.207
48.858409999999999,2.338560000000000,651469.925,6862244.812
48.858400000000003,2.347090000000000,652095.751,6862238.492
48.858390000000000,2.355630000000000,652722.310,6862232.233
48.858379999999997,2.364160000000000,653348.137,6862226.047
48.858370000000001,2.372700000000000,653974.699,6862219.924
48.858359999999998,2.381230000000000,654600.528,6862213.874
48.858339999999998,2.389770000000000,655227.082,6862206.774
48.858330000000002,2.398300000000000,655852.912,6862200.859
48.858319999999999,2.406840000000000,656479.477,6862195.006
48.858300000000000,2.415370000000000,657105.300,6862188.115
48.858280000000001,2.423900000000000,657731.125,6862181.291
48.852870000000003,2.227600000000000,643322.968,6861702.738
48.852870000000003,2.236130000000000,643948.861,6861696.649
48.852870000000003,2.244670000000000,644575.489,6861690.621
48.852870000000003,2.253200000000000,645201.383,6861684.667
48.852860000000000,2.261740000000000,645828.002,6861677.663
48.852860000000000,2.270270000000000,646453.898,6861671.844
48.852849999999997,2.278800000000000,647079.784,6861664.982
48.852849999999997,2.287340000000000,647706.415,6861659.292
48.852840000000000,2.295870000000000,648332.303,6861652.565
48.852829999999997,2.304410000000000,648958.926,6861645.899
48.852820000000001,2.312940000000000,649584.815,6861639.307
48.852820000000001,2.321470000000000,650210.715,6861633.895
48.852809999999998,2.330010000000000,650837.340,6861627.432
48.852800000000002,2.338540000000000,651463.232,6861621.043
48.852789999999999,2.347070000000000,652089.125,6861614.722
48.852780000000003,2.355610000000000,652715.752,6861608.462
48.852770000000000,2.364140000000000,653341.647,6861602.276
48.852750000000000,2.372680000000000,653968.267,6861595.040
48.852739999999997,2.381210000000000,654594.163,6861588.989
48.852730000000001,2.389740000000000,655220.060,6861583.006
48.852710000000002,2.398280000000000,655846.683,6861575.973
48.852699999999999,2.406810000000000,656472.581,6861570.125
48.852690000000003,2.415350000000000,657099.214,6861564.340
48.852670000000003,2.423880000000000,657725.106,6861557.515
48.847259999999999,2.227600000000000,643316.866,6861078.967
48.847259999999999,2.236130000000000,643942.827,6861072.878
48.847250000000003,2.244660000000000,644568.777,6861065.744
48.847250000000003,2.253200000000000,645195.473,6861059.783
48.847250000000003,2.261730000000000,645821.436,6861053.896
48.847239999999999,2.270260000000000,646447.389,6861046.966
48.847239999999999,2.278790000000000,647073.353,6861041.214
48.847230000000003,2.287330000000000,647700.041,6861034.412
48.847220000000000,2.295860000000000,648325.997,6861027.684
48.847220000000000,2.304390000000000,648951.963,6861022.136
48.847209999999997,2.312930000000000,649578.654,6861015.537
48.847200000000001,2.321460000000000,650204.612,6861009.012
48.847189999999998,2.329990000000000,650830.570,6861002.555
48.847180000000002,2.338530000000000,651457.264,6860996.159
48.847169999999998,2.347060000000000,652083.224,6860989.837
48.847160000000002,2.355590000000000,652709.185,6860983.583
48.847149999999999,2.364130000000000,653335.881,6860977.390
48.847140000000003,2.372660000000000,653961.844,6860971.271
48.847130000000000,2.381190000000000,654587.807,6860965.220
48.847110000000001,2.389720000000000,655213.763,6860958.124
48.847099999999998,2.398260000000000,655840.462,6860952.202
48.847079999999998,2.406790000000000,656466.419,6860945.242
48.847070000000002,2.415320000000000,657092.386,6860939.461
48.847050000000003,2.423860000000000,657719.079,6860932.630
48.841639999999998,2.227590000000000,643310.020,6860454.095
48.841639999999998,2.236130000000000,643936.782,6860447.998
48.841639999999998,2.244660000000000,644562.810,6860441.975
48.841639999999998,2.253190000000000,645188.840,6860436.020
48.841630000000002,2.261720000000000,645814.859,6860429.021
48.841630000000002,2.270250000000000,646440.890,6860423.202
48.841619999999999,2.278790000000000,647067.645,6860416.331
48.841619999999999,2.287320000000000,647693.677,6860410.647
48.841610000000003,2.295850000000000,648319.700,6860403.918
48.841600000000000,2.304380000000000,648945.724,6860397.258
48.841589999999997,2.312910000000000,649571.749,6860390.664
48.841589999999997,2.321450000000000,650198.517,6860385.244
48.841580000000000,2.329980000000000,650824.543,6860378.786
48.841569999999997,2.338510000000000,651450.570,6860372.396
48.841560000000001,2.347040000000000,652076.598,6860366.073
48.841549999999998,2.355580000000000,652703.360,6860359.812
48.841540000000002,2.364110000000000,653329.390,6860353.625
48.841520000000003,2.372640000000000,653955.411,6860346.393
48.841510000000000,2.381170000000000,654581.442,6860340.341
48.841500000000003,2.389700000000000,655207.474,6860334.357
48.841479999999997,2.398240000000000,655834.232,6860327.322
48.841470000000001,2.406770000000000,656460.265,6860321.473
48.841450000000002,2.415300000000000,657086.291,6860314.580
48.841439999999999,2.423830000000000,657712.326,6860308.866
48.836030000000001,2.227590000000000,643303.918,6859830.331
48.836030000000001,2.236120000000000,643930.013,6859824.240
48.836019999999998,2.244650000000000,644556.099,6859817.105
48.836019999999998,2.253180000000000,645182.196,6859811.149
48.836019999999998,2.261720000000000,645809.027,6859805.255
48.836010000000002,2.270250000000000,646435.115,6859798.322
48.836010000000002,2.278780000000000,647061.214,6859792.570
48.835999999999999,2.287310000000000,647687.303,6859785.773
48.835990000000002,2.295840000000000,648313.394,6859779.044
48.835990000000002,2.304370000000000,648939.495,6859773.494
48.835979999999999,2.312900000000000,649565.587,6859766.900
48.835970000000003,2.321430000000000,650191.679,6859760.374
48.835960000000000,2.329960000000000,650817.773,6859753.915
48.835949999999997,2.338500000000000,651444.601,6859747.518
48.835940000000001,2.347030000000000,652070.697,6859741.195
48.835929999999998,2.355560000000000,652696.793,6859734.939
48.835920000000002,2.364090000000000,653322.889,6859728.751
48.835909999999998,2.372620000000000,653948.987,6859722.631
48.835900000000002,2.381150000000000,654575.085,6859716.578
48.835880000000003,2.389680000000000,655201.176,6859709.481
48.835870000000000,2.398210000000000,655827.276,6859703.563
48.835850000000001,2.406750000000000,656454.102,6859696.596
48.835839999999997,2.415280000000000,657080.204,6859690.814
48.835819999999998,2.423810000000000,657706.298,6859683.987
48.830410000000001,2.227590000000000,643297.805,6859205.458
48.830410000000001,2.236120000000000,643923.968,6859199.366
48.830410000000001,2.244650000000000,644550.132,6859193.343
48.830399999999997,2.253180000000000,645176.285,6859186.274
48.830399999999997,2.261710000000000,645802.450,6859180.386
48.830399999999997,2.270240000000000,646428.616,6859174.565
48.830390000000001,2.278770000000000,647054.772,6859167.700
48.830379999999998,2.287300000000000,647680.929,6859160.902
48.830379999999998,2.295830000000000,648307.097,6859155.284
48.830370000000002,2.304360000000000,648933.256,6859148.622
48.830359999999999,2.312890000000000,649559.415,6859142.027
48.830359999999999,2.321420000000000,650185.585,6859136.612
48.830350000000003,2.329950000000000,650811.746,6859130.153
48.830340000000000,2.338480000000000,651437.908,6859123.761
48.830329999999996,2.347010000000000,652064.070,6859117.437
48.830320000000000,2.355540000000000,652690.233,6859111.181
48.830300000000001,2.364070000000000,653316.389,6859103.880
48.830289999999998,2.372600000000000,653942.554,6859097.759
48.830280000000002,2.381130000000000,654568.720,6859091.706
48.830269999999999,2.389660000000000,655194.886,6859085.720
48.830249999999999,2.398190000000000,655821.045,6859078.690
48.830240000000003,2.406720000000000,656447.213,6859072.839
48.830219999999997,2.415250000000000,657073.374,6859065.944
48.830210000000001,2.423780000000000,657699.544,6859060.229
48.824800000000003,2.227580000000000,643290.969,6858581.707
48.824800000000003,2.236110000000000,643917.199,6858575.615
48.824790000000000,2.244640000000000,644543.420,6858568.478
48.824790000000000,2.253170000000000,645169.652,6858562.521
48.824790000000000,2.261700000000000,645795.884,6858556.632
48.824779999999997,2.270230000000000,646422.107,6858549.699
48.824779999999997,2.278760000000000,647048.341,6858543.945
48.824770000000001,2.287290000000000,647674.565,6858537.147
48.824759999999998,2.295820000000000,648300.790,6858530.416
48.824759999999998,2.304350000000000,648927.026,6858524.865
48.824750000000002,2.312880000000000,649553.253,6858518.270
48.824739999999998,2.321410000000000,650179.481,6858511.742
48.824730000000002,2.329940000000000,650805.709,6858505.282
48.824719999999999,2.338470000000000,651431.938,6858498.890
48.824710000000003,2.347000000000000,652058.168,6858492.565
48.824700000000000,2.355530000000000,652684.399,6858486.308
48.824689999999997,2.364050000000000,653309.897,6858480.125
48.824680000000001,2.372580000000000,653936.129,6858474.003
48.824660000000002,2.381110000000000,654562.354,6858466.837
48.824649999999998,2.389640000000000,655188.588,6858460.850
48.824640000000002,2.398170000000000,655814.823,6858454.931
48.824620000000003,2.406700000000000,656441.050,6858447.968
48.824610000000000,2.415230000000000,657067.286,6858442.185
48.824590000000001,2.423760000000000,657693.516,6858435.357
48.819180000000003,2.227580000000000,643284.856,6857956.840
48.819180000000003,2.236110000000000,643911.154,6857950.747
48.819180000000003,2.244640000000000,644537.453,6857944.722
48.819170000000000,2.253170000000000,645163.741,6857937.653
48.819170000000000,2.261700000000000,645790.041,6857931.763
48.819159999999997,2.270220000000000,646415.597,6857924.836
48.819159999999997,2.278750000000000,647041.899,6857919.081
48.819150000000000,2.287280000000000,647668.191,6857912.282
48.819150000000000,2.295810000000000,648294.493,6857906.663
48.819139999999997,2.304340000000000,648920.787,6857899.999
48.819130000000001,2.312870000000000,649547.081,6857893.403
48.819119999999998,2.321390000000000,650172.642,6857886.881
48.819119999999998,2.329920000000000,650798.947,6857881.532
48.819110000000002,2.338450000000000,651425.244,6857875.139
48.819099999999999,2.346980000000000,652051.541,6857868.814
48.819080000000000,2.355510000000000,652677.831,6857861.444
48.819070000000004,2.364040000000000,653304.130,6857855.254
48.819060000000000,2.372570000000000,653930.430,6857849.132
48.819049999999997,2.381090000000000,654555.996,6857843.083
48.819040000000001,2.389620000000000,655182.298,6857837.096
48.819020000000002,2.398150000000000,655808.591,6857830.064
48.819009999999999,2.406680000000000,656434.895,6857824.212
48.818989999999999,2.415210000000000,657061.190,6857817.316
48.818980000000003,2.423740000000000,657687.495,6857811.600
48.813569999999999,2.227580000000000,643278.755,6857333.089
48.813560000000003,2.236110000000000,643905.109,6857325.883
48.813560000000003,2.244630000000000,644530.741,6857319.864
48.813560000000003,2.253160000000000,645157.107,6857313.906
48.813549999999999,2.261690000000000,645783.464,6857306.904
48.813549999999999,2.270220000000000,646409.832,6857301.081
48.813540000000003,2.278740000000000,647035.457,6857294.220
48.813540000000003,2.287270000000000,647661.826,6857288.532
48.813530000000000,2.295800000000000,648288.186,6857281.801
48.813519999999997,2.304330000000000,648914.547,6857275.136
48.813519999999997,2.312850000000000,649540.184,6857269.658
48.813510000000001,2.321380000000000,650166.547,6857263.129
48.813499999999998,2.329910000000000,650792.910,6857256.668
48.813490000000002,2.338440000000000,651419.274,6857250.274
48.813479999999998,2.346960000000000,652044.905,6857243.954
48.813470000000002,2.355490000000000,652671.271,6857237.696
48.813459999999999,2.364020000000000,653297.637,6857231.505
48.813450000000003,2.372550000000000,653924.005,6857225.382
48.813429999999997,2.381070000000000,654549.630,6857218.220
48.813420000000001,2.389600000000000,655175.999,6857212.232
48.813409999999998,2.398130000000000,655802.368,6857206.312
48.813389999999998,2.406660000000000,656428.731,6857199.348
48.813380000000002,2.415180000000000,657054.368,6857193.568
48.813360000000003,2.423710000000000,657680.732,6857186.739
48.807949999999998,2.227580000000000,643272.642,6856708.228
48.807949999999998,2.236100000000000,643898.340,6856702.141
48.807949999999998,2.244630000000000,644524.774,6856696.114
48.807940000000002,2.253160000000000,645151.197,6856689.044
48.807940000000002,2.261680000000000,645776.898,6856683.159
48.807929999999999,2.270210000000000,646403.323,6856676.224
48.807929999999999,2.278740000000000,647029.759,6856670.468
48.807920000000003,2.287260000000000,647655.451,6856663.674
48.807920000000003,2.295790000000000,648281.889,6856658.053
48.807910000000000,2.304320000000000,648908.317,6856651.389
48.807899999999997,2.312840000000000,649534.012,6856644.798
48.807890000000000,2.321370000000000,650160.442,6856638.268
48.807879999999997,2.329890000000000,650786.138,6856631.812
48.807870000000001,2.338420000000000,651412.570,6856625.418
48.807859999999998,2.346950000000000,652039.003,6856619.091
48.807850000000002,2.355470000000000,652664.701,6856612.838
48.807839999999999,2.364000000000000,653291.135,6856606.647
48.807830000000003,2.372530000000000,653917.570,6856600.523
48.807820000000000,2.381050000000000,654543.272,6856594.472
48.807800000000000,2.389580000000000,655169.699,6856587.372
48.807789999999997,2.398110000000000,655796.137,6856581.451
48.807780000000001,2.406630000000000,656421.840,6856575.603
48.807760000000002,2.415160000000000,657048.271,6856568.706
48.807749999999999,2.423690000000000,657674.710,6856562.988
